market	replication	query	method	status	certified	objective	gap	solve_sec	ess	selected_count	selected	nominal_total	oos_mean	oos_sd	oos_q95	oos_cvar95	oos_max	spot_share	mqc_penalty
CURRENT	1	0	D	Optimal	true	79316.8527698734	0.000000000	0.009702	1.0000000000	9	0|3|5|6|7|8|9|10|11	1686.9231131150	84333.7032616053	49803.6926997428	177170.8567318477	236966.5804886377	471132.6337861107	0.0889935773	1749.4411177282
CURRENT	1	0	SAA	Optimal	true	107164.0281068989	0.000000000	0.895452	60.0000000000	9	0|1|3|5|7|8|9|10|11	1686.9231131150	84124.6338893445	49662.3595221246	177256.6903571097	235960.0629378641	472289.6185335383	0.0912406095	1745.2538868184
CURRENT	1	0	CSAA	Optimal	true	98470.6671732597	0.000000000	1.002969	34.1377934519	9	0|1|3|5|7|8|9|10|11	1686.9231131150	84124.6338893445	49662.3595221246	177256.6903571097	235960.0629378641	472289.6185335383	0.0912406095	1745.2538868184
CURRENT	1	1	D	Optimal	true	79316.8527698734	0.000000000	0.009702	1.0000000000	9	0|3|5|6|7|8|9|10|11	1520.0814416395	79057.2846248479	43499.5690523631	170573.8100917082	209169.9104632787	424303.5008615579	0.0813899059	1799.8660431720
CURRENT	1	1	SAA	Optimal	true	107164.0281068989	0.000000000	0.895452	60.0000000000	9	0|1|3|5|7|8|9|10|11	1520.0814416395	79032.9990671967	43391.0441608863	167973.1143534559	208659.9617145835	423615.3322560763	0.0843969303	1796.1871745207
CURRENT	1	1	CSAA	Optimal	true	99472.7598225271	0.000000000	1.723527	40.4430620241	9	0|1|3|5|7|8|9|10|11	1520.0814416395	79032.9990671967	43391.0441608863	167973.1143534559	208659.9617145835	423615.3322560763	0.0843969303	1796.1871745207
CURRENT	1	2	D	Optimal	true	79316.8527698734	0.000000000	0.009702	1.0000000000	9	0|3|5|6|7|8|9|10|11	2027.6113917210	114409.2726524886	68270.4014115809	249308.8423948987	321925.3484255069	480070.4545350000	0.1420790685	615.5683371064
CURRENT	1	2	SAA	Optimal	true	107164.0281068989	0.000000000	0.895452	60.0000000000	9	0|1|3|5|7|8|9|10|11	2027.6113917210	114558.9998662892	68029.7862559855	242870.0057904734	321107.6241430010	481743.4914154223	0.1466355476	629.3496389851
CURRENT	1	2	CSAA	Optimal	true	115975.5316226588	0.000000000	1.002213	36.6161248370	9	0|1|3|5|7|8|9|10|11	2027.6113917210	114558.9998662892	68029.7862559855	242870.0057904734	321107.6241430010	481743.4914154223	0.1466355476	629.3496389851
CURRENT	1	3	D	Optimal	true	79316.8527698734	0.000000000	0.009702	1.0000000000	9	0|3|5|6|7|8|9|10|11	1833.7952939665	97236.7000847046	54567.3744663769	198816.5600378660	254686.1825475303	503065.2675913071	0.1043445137	997.2724668994
CURRENT	1	3	SAA	Optimal	true	107164.0281068989	0.000000000	0.895452	60.0000000000	9	0|1|3|5|7|8|9|10|11	1833.7952939665	97249.8093227599	54331.2486398309	197326.4030850208	253588.9675285379	497512.2055134212	0.1074209737	992.2439523520
